Unnamed: 0,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Marital status_2,Marital status_3,Marital status_4,Marital status_5,Marital status_6,Nacionality_2,Nacionality_6,Nacionality_11,Nacionality_13,Nacionality_14,Nacionality_17,Nacionality_21,Nacionality_22,Nacionality_24,Nacionality_25,Nacionality_26,Nacionality_32,Nacionality_41,Nacionality_62,Nacionality_100,Nacionality_101,Nacionality_103,Nacionality_105,Nacionality_108,Nacionality_109,Attendance_Full-Time,Attendance_Online,Attendance_Part-Time,Field of Study_Commerce,Field of Study_Engineering,Field of Study_Medicine,Field of Study_Science,Special Needs_Special Needs,Citizenship_Athens,Citizenship_Barcelona,Citizenship_Berlin,Citizenship_Brussels,Citizenship_Bucharest,Citizenship_Budapest,Citizenship_Copenhagen,Citizenship_Dublin,Citizenship_Edinburgh,Citizenship_Helsinki,Citizenship_Istanbul,Citizenship_Kyiv,Citizenship_Lisbon,Citizenship_London,Citizenship_Madrid,Citizenship_Milan,Citizenship_Munich,Citizenship_Oslo,Citizenship_Paris,Citizenship_Prague,Citizenship_Rome,Citizenship_Saint Petersburg,Citizenship_Sofia,Citizenship_Stockholm,Citizenship_Venice,Citizenship_Vienna,Citizenship_Warsaw,Citizenship_Zurich,Family Position_Middle Child,Family Position_Youngest Child,Target_Enrolled,Target_Graduate
2129,1,1,-0.9383704089683604,0.0,0.0,-0.1942712740357243,19,1,-0.3585361194132036,0.2435719412624249,156.8,1,0,0,1,0,0,18,0.0,0,-0.1157349518265161,6,0.6842807249332029,0.2177348543518395,0.9343387995686252,0.0,-0.1813161393635884,0.0662282881281967,6,0.5420943524234311,0,10.8,0.1248157948783875,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4100,43,1,0.6584629699630441,0.0,0.0,-0.1942712740357243,1,1,-0.698064044072494,0.6057798905681081,140.2,1,1,0,1,0,0,20,0.0,1,0.9245095785971208,9,1.102931341536754,-0.0367700284053819,0.9343387995686252,0.0,1.6795653853899724,0.0662282881281967,8,0.0538814221070777,0,12.7,1.807260136601439,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3517,1,1,-0.7773728049197208,0.0,0.0,-0.1942712740357243,38,38,0.999575579223958,0.9679878398737912,121.7,1,0,0,1,1,0,18,0.0,0,-1.1559794822501532,10,-1.827622974688104,-0.2912749111626047,0.9343387995686252,0.0,-1.1117569017403688,0.9467347882388308,1,-0.4343315082092756,3,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3814,43,1,-0.386378623658739,0.0,0.0,-0.1942712740357243,14,14,-0.0190081947539131,0.2435719412624249,112.5,1,0,0,1,0,0,20,0.0,8,4.045243169868032,14,1.940232574743856,-0.0367700284053819,-1.0702755793312768,0.0,0.7491246230131919,0.653232621535286,7,-0.6079183278773104,0,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
425,1,1,0.4744657081931703,0.0,0.0,-0.1942712740357243,37,37,0.999575579223958,-1.2052598559603076,150.5,0,0,0,1,0,0,20,0.0,0,0.9245095785971208,7,0.6842807249332029,1.1721281646914232,-1.0702755793312768,0.0,0.7491246230131919,-0.2272738785753478,6,1.062854811427541,0,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2582,1,1,-0.685374174034784,0.0,0.0,-0.1942712740357243,38,37,0.999575579223958,-0.4808439573489413,159.3,0,0,0,1,0,0,18,0.0,0,-1.1559794822501532,5,0.2656301083296518,1.5411602446893964,-1.0702755793312768,0.0,-1.1117569017403688,-0.8142782119824371,5,2.2215468327116867,0,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1054,1,2,0.4744657081931703,0.0,0.0,-0.1942712740357243,37,37,0.999575579223958,0.2435719412624249,132.7,1,0,0,1,0,1,19,0.0,0,0.9245095785971208,8,1.102931341536754,1.8370221708946668,-1.0702755793312768,0.0,1.6795653853899724,0.0662282881281967,8,2.5828244011457886,0,13.9,-1.1187300229169113,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3990,15,1,1.6343055904211246,0.0,0.0,-0.1942712740357243,43,1,-0.0190081947539131,0.2435719412624249,128.2,0,0,0,1,0,0,23,0.0,11,-0.1157349518265161,17,0.2656301083296518,1.7129510405505213,0.9343387995686252,0.0,3.540446910143533,1.2402369549423753,9,1.8222971474752023,0,8.9,0.1248157948783875,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
556,17,1,-0.685374174034784,0.0,0.0,-0.1942712740357243,19,1,0.3205197299053773,-0.8430519066546244,117.8,1,0,0,1,1,0,20,0.0,0,-1.1559794822501532,8,-0.5716711248774503,-1.0547895594342718,0.9343387995686252,0.0,-1.1117569017403688,0.9467347882388308,3,-0.4343315082092756,0,10.8,0.1248157948783875,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3621,1,1,0.4744657081931703,0.0,0.0,-0.1942712740357243,1,19,-1.0375919687317845,-1.2052598559603076,131.9,1,0,0,1,0,1,18,0.0,0,0.9245095785971208,7,1.102931341536754,2.0767112336913804,0.9343387995686252,0.0,1.6795653853899724,0.0662282881281967,8,2.763463185362839,0,11.1,-0.4603822370252824,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4421,1,1,0.4744657081931703,0.0,0.0,-0.1942712740357243,37,37,0.999575579223958,0.9679878398737912,149.5,1,0,0,1,0,1,30,0.0,0,0.9245095785971208,8,1.102931341536754,1.932461501928625,0.9343387995686252,0.0,1.6795653853899724,0.3597304548317414,1,0.7373795245499725,0,13.9,-1.1187300229169113,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4174,1,1,-1.619196550387233,0.0,0.0,-0.1942712740357243,37,37,-0.3585361194132036,-0.1186360080432581,155.0,0,0,0,1,0,1,21,0.0,0,0.1817606288466247,6,0.6842807249332029,-1.332778042081286,-1.0702755793312768,0.0,-0.1813161393635884,0.0662282881281967,6,0.4769992950479169,0,9.4,-1.484478792856705,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3334,1,6,1.3714523593213048,0.0,0.0,-0.1942712740357243,38,38,0.999575579223958,0.9679878398737912,132.9,1,0,0,1,1,0,19,0.0,0,-0.1157349518265161,10,-0.1530205082738992,0.6631183991769791,0.9343387995686252,0.0,-0.1813161393635884,1.53373912164592,5,-0.5905596459105081,0,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4172,43,2,-0.685374174034784,0.0,0.0,-0.1942712740357243,19,37,-0.3585361194132036,0.9679878398737912,123.7,1,0,0,1,0,0,18,0.0,0,-1.1559794822501532,10,-1.4089723580845526,1.2357543853807291,0.9343387995686252,0.0,-1.1117569017403688,0.653232621535286,1,1.1279498688030551,0,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4319,17,1,1.3714523593213048,0.0,0.0,-0.1942712740357243,19,38,0.999575579223958,0.9679878398737912,121.7,1,0,0,1,1,1,19,0.0,0,-0.1157349518265161,9,0.2656301083296518,0.0141309481460623,0.9343387995686252,0.0,-0.1813161393635884,-0.5207760452788925,6,0.4769992950479169,0,12.7,1.807260136601439,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1193,7,1,-0.3338079774387751,0.0,0.0,-0.1942712740357243,1,1,-1.0375919687317845,-0.1186360080432581,130.0,0,0,0,1,0,0,39,0.0,12,-0.1157349518265161,14,0.2656301083296518,1.0595586973180375,0.9343387995686252,0.0,-0.1813161393635884,2.4142456217565536,12,1.5836152704316522,0,13.9,-1.1187300229169113,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1716,1,4,0.4744657081931703,0.0,0.0,-0.1942712740357243,38,38,0.3205197299053773,0.2435719412624249,133.2,1,0,0,1,0,1,20,0.0,0,0.9245095785971208,10,1.102931341536754,1.3693694488282715,0.9343387995686252,0.0,1.6795653853899724,1.8272412883494649,6,0.3712198268127074,0,15.5,1.14891235070981,-4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2604,17,1,-0.386378623658739,0.0,0.0,-0.1942712740357243,37,37,0.3205197299053773,-0.4808439573489413,132.1,1,0,0,1,0,0,19,0.0,0,-0.1157349518265161,10,-0.9903217414810014,-1.4365468835701052,-1.0702755793312768,0.0,-0.1813161393635884,0.9467347882388308,1,0.3468091802968897,0,9.4,-1.484478792856705,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3253,44,1,-0.7412304856434956,0.0,0.0,-0.1942712740357243,1,3,0.999575579223958,-1.5674678052659907,130.0,1,0,1,1,0,1,21,0.0,1,-0.1157349518265161,13,-0.5716711248774503,-0.0367700284053819,0.9343387995686252,0.0,-0.1813161393635884,1.2402369549423753,1,0.3468091802968897,0,13.9,-1.1187300229169113,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1704,39,1,1.0330288242802872,0.0,0.0,-0.1942712740357243,1,19,-0.698064044072494,0.9679878398737912,140.0,0,0,0,1,1,1,25,0.0,0,-0.1157349518265161,8,0.6842807249332029,-0.0731278687992706,0.9343387995686252,0.0,-0.1813161393635884,-0.5207760452788925,6,0.3468091802968897,0,15.5,1.14891235070981,-4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2618,17,2,1.6343055904211246,0.0,0.0,-0.1942712740357243,38,19,-0.3585361194132036,-0.4808439573489413,142.0,1,0,0,1,0,1,19,0.0,0,-0.1157349518265161,8,0.6842807249332029,-0.0367700284053819,0.9343387995686252,0.0,-0.1813161393635884,-0.2272738785753478,5,-0.1218752328068092,0,10.8,0.1248157948783875,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2400,39,1,-0.386378623658739,0.0,0.0,-0.1942712740357243,1,37,0.999575579223958,-1.9296757545716736,111.5,0,0,0,1,1,0,45,0.0,2,1.964754109020758,10,-0.1530205082738992,-0.6730322352984383,-1.0702755793312768,0.0,1.6795653853899724,1.53373912164592,4,-1.215472196715441,0,10.8,0.1248157948783875,1.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2139,1,1,-0.685374174034784,0.0,0.0,-0.1942712740357243,19,19,-0.3585361194132036,0.6057798905681081,127.9,0,0,1,0,0,1,20,0.0,0,-1.1559794822501532,12,-0.9903217414810014,0.4722397371090623,0.9343387995686252,0.0,-1.1117569017403688,1.53373912164592,2,-0.8249018524623584,0,9.4,-1.484478792856705,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2383,53,1,-1.158509990014459,0.0,0.0,-0.1942712740357243,19,1,0.999575579223958,0.9679878398737912,130.0,0,0,1,1,1,0,21,0.0,7,-0.1157349518265161,20,2.3588831913474078,-0.4439778408169375,0.9343387995686252,0.0,-0.1813161393635884,2.120743455053009,9,-0.8682985573793673,0,8.9,0.1248157948783875,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2944,1,4,0.4744657081931703,0.0,0.0,-0.1942712740357243,4,3,-1.3771198933910749,-1.2052598559603076,110.7,1,0,0,1,0,0,18,0.0,0,0.9245095785971208,7,1.102931341536754,-0.5094219535259387,0.9343387995686252,0.0,1.6795653853899724,0.0662282881281967,8,0.1515240081703484,0,12.4,-0.5335319910132412,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1285,17,2,1.6343055904211246,0.0,0.0,-0.1942712740357243,19,38,-1.0375919687317845,-1.2052598559603076,121.1,1,0,0,1,1,0,19,0.0,0,0.9245095785971208,10,0.6842807249332029,0.9812495026235064,-1.0702755793312768,0.0,0.7491246230131919,0.3597304548317414,6,-0.0437611639561929,0,12.4,-0.5335319910132412,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3907,1,1,-0.386378623658739,0.0,0.0,-0.1942712740357243,3,38,-1.7166478180503657,-0.4808439573489413,136.7,1,0,0,1,0,0,22,0.0,0,-0.1157349518265161,11,-0.1530205082738992,0.0904824129732288,0.9343387995686252,0.0,-0.1813161393635884,1.53373912164592,3,0.8675696393009995,0,9.4,-1.484478792856705,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3998,7,1,0.4744657081931703,0.0,0.0,-0.1942712740357243,19,19,-0.698064044072494,-0.1186360080432581,130.0,0,0,0,0,0,0,42,0.0,2,0.9245095785971208,10,0.2656301083296518,0.1821041707658282,-1.0702755793312768,0.0,0.7491246230131919,0.9467347882388308,3,1.2581399835540823,0,12.4,-0.5335319910132412,1.79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3830,1,3,0.4744657081931703,0.0,0.0,-0.1942712740357243,1,1,-0.698064044072494,1.7122185451694738,129.0,1,0,0,1,1,0,18,0.0,0,1.964754109020758,8,1.102931341536754,-0.0120466969375359,0.9343387995686252,0.0,0.0395395260684518,0.08418947774566,7,-1.814740592723576,0,10.8,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2087,17,1,-0.7412304856434956,0.0,0.0,-0.1942712740357243,3,2,-1.0375919687317845,-0.1186360080432581,150.9,1,0,0,1,0,0,18,0.0,0,-0.1157349518265161,8,0.6842807249332029,1.9992690336523964,-1.0702755793312768,0.0,-0.1813161393635884,0.0662282881281967,5,2.039280672060248,0,13.9,-1.1187300229169113,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
